Province,Prefecture,County,Date(ignore),Month,Amt
shan-dong,wei-fang,an-qiu,20151001,9,11.8
shan-dong,wei-fang,an-qiu,20151101,10,11.5
shan-dong,wei-fang,an-qiu,20151201,11,80.4
shan-dong,wei-fang,an-qiu,20151231,12,1.6
shan-dong,wei-fang,shou-guang,20150201,1,5.9
shan-dong,wei-fang,shou-guang,20150301,2,8.7
shan-dong,wei-fang,shou-guang,20150401,3,1.6
shan-dong,wei-fang,shou-guang,20150501,4,71.6
shan-dong,wei-fang,shou-guang,20150601,5,27.2
shan-dong,wei-fang,shou-guang,20150701,6,24
shan-dong,wei-fang,shou-guang,20150801,7,58.5
shan-dong,wei-fang,shou-guang,20150901,8,136.8
shan-dong,wei-fang,shou-guang,20151001,9,28.6
shan-dong,wei-fang,shou-guang,20151101,10,7.3
shan-dong,wei-fang,shou-guang,20151201,11,98.5
shan-dong,wei-fang,shou-guang,20151231,12,0.7
shan-dong,wei-fang,chang-le,20150201,1,10.2
shan-dong,wei-fang,chang-le,20150301,2,10.1
shan-dong,wei-fang,chang-le,20150401,3,2.3
shan-dong,wei-fang,chang-le,20150501,4,72.5
shan-dong,wei-fang,chang-le,20150601,5,34
shan-dong,wei-fang,chang-le,20150701,6,26.2
shan-dong,wei-fang,chang-le,20150801,7,50.8
shan-dong,wei-fang,chang-le,20150901,8,99.7
shan-dong,wei-fang,chang-le,20151001,9,28.8
shan-dong,wei-fang,chang-le,20151101,10,9.6
shan-dong,wei-fang,chang-le,20151201,11,94
shan-dong,wei-fang,chang-le,20151231,12,0.9
shan-dong,wei-fang,chang-yi,20150201,1,7
shan-dong,wei-fang,chang-yi,20150301,2,15.4
shan-dong,wei-fang,chang-yi,20150401,3,2.4
shan-dong,wei-fang,chang-yi,20150501,4,68.1
shan-dong,wei-fang,chang-yi,20150601,5,23.8
shan-dong,wei-fang,chang-yi,20150701,6,32
shan-dong,wei-fang,chang-yi,20150801,7,76
shan-dong,wei-fang,chang-yi,20150901,8,83
shan-dong,wei-fang,chang-yi,20151001,9,45.7
shan-dong,wei-fang,chang-yi,20151101,10,10.9
shan-dong,wei-fang,chang-yi,20151201,11,73
shan-dong,wei-fang,chang-yi,20151231,12,0.6
shan-dong,wei-fang,wei-fang,20150201,1,6.7
shan-dong,wei-fang,wei-fang,20150301,2,9.1
shan-dong,wei-fang,wei-fang,20150401,3,3.1
shan-dong,wei-fang,wei-fang,20150501,4,67
shan-dong,wei-fang,wei-fang,20150601,5,21.6
shan-dong,wei-fang,wei-fang,20150701,6,21.8
shan-dong,wei-fang,wei-fang,20150801,7,83.3
shan-dong,wei-fang,wei-fang,20150901,8,123.6
shan-dong,wei-fang,wei-fang,20151001,9,37.6
shan-dong,wei-fang,wei-fang,20151101,10,7.6
shan-dong,wei-fang,wei-fang,20151201,11,79.8
shan-dong,wei-fang,wei-fang,20151231,12,0.9
shan-dong,wei-fang,zhu-cheng,20150201,1,3.2
shan-dong,wei-fang,zhu-cheng,20150301,2,13.5
shan-dong,wei-fang,zhu-cheng,20150401,3,3
shan-dong,wei-fang,zhu-cheng,20150501,4,41.9
shan-dong,wei-fang,zhu-cheng,20150601,5,37.3
shan-dong,wei-fang,zhu-cheng,20150701,6,74.3
shan-dong,wei-fang,zhu-cheng,20150801,7,58.6
shan-dong,wei-fang,zhu-cheng,20150901,8,101.6
shan-dong,wei-fang,zhu-cheng,20151001,9,47.5
shan-dong,wei-fang,zhu-cheng,20151101,10,11
shan-dong,wei-fang,zhu-cheng,20151201,11,77.4
shan-dong,wei-fang,zhu-cheng,20151231,12,5.2
shan-dong,wei-fang,qing-zhou,20150201,1,10.6
shan-dong,wei-fang,qing-zhou,20150301,2,11.6
shan-dong,wei-fang,qing-zhou,20150401,3,5.9
shan-dong,wei-fang,qing-zhou,20150501,4,69.9
shan-dong,wei-fang,qing-zhou,20150601,5,31.6
shan-dong,wei-fang,qing-zhou,20150701,6,26.3
shan-dong,wei-fang,qing-zhou,20150801,7,65.7
shan-dong,wei-fang,qing-zhou,20150901,8,122
shan-dong,wei-fang,qing-zhou,20151001,9,13.4
shan-dong,wei-fang,qing-zhou,20151101,10,3.8
shan-dong,wei-fang,qing-zhou,20151201,11,127.9
shan-dong,wei-fang,qing-zhou,20151231,12,0.4
shan-dong,wei-fang,gao-mi,20150201,1,7
shan-dong,wei-fang,gao-mi,20150301,2,9.1
shan-dong,wei-fang,gao-mi,20150401,3,3.7
shan-dong,wei-fang,gao-mi,20150501,4,57
shan-dong,wei-fang,gao-mi,20150601,5,41.8
shan-dong,wei-fang,gao-mi,20150701,6,50.9
shan-dong,wei-fang,gao-mi,20150801,7,25.5
shan-dong,wei-fang,gao-mi,20150901,8,45.6
shan-dong,wei-fang,gao-mi,20151001,9,16.3
shan-dong,wei-fang,gao-mi,20151101,10,12.9
shan-dong,wei-fang,gao-mi,20151201,11,46.4
shan-dong,wei-fang,gao-mi,20151231,12,2.1
shan-dong,yan-tai,zhao-yuan,20150201,1,10.3
shan-dong,yan-tai,zhao-yuan,20150301,2,6.3
shan-dong,yan-tai,zhao-yuan,20150401,3,0
shan-dong,yan-tai,zhao-yuan,20150501,4,38
shan-dong,yan-tai,zhao-yuan,20150601,5,30.6
shan-dong,yan-tai,zhao-yuan,20150701,6,20.5
shan-dong,yan-tai,zhao-yuan,20150801,7,31.7
shan-dong,yan-tai,zhao-yuan,20150901,8,135.9
shan-dong,yan-tai,zhao-yuan,20151001,9,49.8
shan-dong,yan-tai,zhao-yuan,20151101,10,11.5
shan-dong,yan-tai,zhao-yuan,20151201,11,51.8
shan-dong,yan-tai,zhao-yuan,20151231,12,1.3
shan-dong,yan-tai,qi-xia,20150201,1,12.9
shan-dong,yan-tai,qi-xia,20150301,2,8.8
shan-dong,yan-tai,qi-xia,20150401,3,0.8
shan-dong,yan-tai,qi-xia,20150501,4,40.2
shan-dong,yan-tai,qi-xia,20150601,5,35.2
shan-dong,yan-tai,qi-xia,20150701,6,25.7
shan-dong,yan-tai,qi-xia,20150801,7,48.3
shan-dong,yan-tai,qi-xia,20150901,8,228.2
shan-dong,yan-tai,qi-xia,20151001,9,36
shan-dong,yan-tai,qi-xia,20151101,10,15.4
shan-dong,yan-tai,qi-xia,20151201,11,88.7
shan-dong,yan-tai,qi-xia,20151231,12,1.6
shan-dong,yan-tai,hai-yang,20150201,1,9.7
shan-dong,yan-tai,hai-yang,20150301,2,10.4
shan-dong,yan-tai,hai-yang,20150401,3,1.3
shan-dong,yan-tai,hai-yang,20150501,4,35.6
shan-dong,yan-tai,hai-yang,20150601,5,40.9
shan-dong,yan-tai,hai-yang,20150701,6,46.7
shan-dong,yan-tai,hai-yang,20150801,7,38.9
shan-dong,yan-tai,hai-yang,20150901,8,54.7
shan-dong,yan-tai,hai-yang,20151001,9,52.3
shan-dong,yan-tai,hai-yang,20151101,10,21.3
shan-dong,yan-tai,hai-yang,20151201,11,80.5
shan-dong,yan-tai,hai-yang,20151231,12,2.9
shan-dong,yan-tai,yan-tai,20150201,1,18.1
shan-dong,yan-tai,yan-tai,20150301,2,7.8
shan-dong,yan-tai,yan-tai,20150401,3,0.7
shan-dong,yan-tai,yan-tai,20150501,4,23.4
shan-dong,yan-tai,yan-tai,20150601,5,41.6
shan-dong,yan-tai,yan-tai,20150701,6,30.5
shan-dong,yan-tai,yan-tai,20150801,7,73.2
shan-dong,yan-tai,yan-tai,20150901,8,179.3
shan-dong,yan-tai,yan-tai,20151001,9,36.8
shan-dong,yan-tai,yan-tai,20151101,10,19.7
shan-dong,yan-tai,yan-tai,20151201,11,160.8
shan-dong,yan-tai,yan-tai,20151231,12,14.3
shan-dong,yan-tai,mou-ping,20150201,1,19.9
shan-dong,yan-tai,mou-ping,20150301,2,11.2
shan-dong,yan-tai,mou-ping,20150401,3,0.5
shan-dong,yan-tai,mou-ping,20150501,4,26.5
shan-dong,yan-tai,mou-ping,20150601,5,42.6
shan-dong,yan-tai,mou-ping,20150701,6,38.5
shan-dong,yan-tai,mou-ping,20150801,7,71.2
shan-dong,yan-tai,mou-ping,20150901,8,74
shan-dong,yan-tai,mou-ping,20151001,9,21.1
shan-dong,yan-tai,mou-ping,20151101,10,29.4
shan-dong,yan-tai,mou-ping,20151201,11,125.4
shan-dong,yan-tai,mou-ping,20151231,12,8.9
shan-dong,yan-tai,fu-shan,20150201,1,16.6
shan-dong,yan-tai,fu-shan,20150301,2,7.9
shan-dong,yan-tai,fu-shan,20150401,3,0.6
shan-dong,yan-tai,fu-shan,20150501,4,21.8
shan-dong,yan-tai,fu-shan,20150601,5,32.1
shan-dong,yan-tai,fu-shan,20150701,6,23.4
shan-dong,yan-tai,fu-shan,20150801,7,65.6
shan-dong,yan-tai,fu-shan,20150901,8,148
shan-dong,yan-tai,fu-shan,20151001,9,36.1
shan-dong,yan-tai,fu-shan,20151101,10,15.5
shan-dong,yan-tai,fu-shan,20151201,11,131.6
shan-dong,yan-tai,fu-shan,20151231,12,9.2
shan-dong,yan-tai,lai-zhou,20150201,1,9.1
shan-dong,yan-tai,lai-zhou,20150301,2,9.6
shan-dong,yan-tai,lai-zhou,20150401,3,0.9
shan-dong,yan-tai,lai-zhou,20150501,4,60.3
shan-dong,yan-tai,lai-zhou,20150601,5,30.4
shan-dong,yan-tai,lai-zhou,20150701,6,22.6
shan-dong,yan-tai,lai-zhou,20150801,7,89.5
shan-dong,yan-tai,lai-zhou,20150901,8,94.2
shan-dong,yan-tai,lai-zhou,20151001,9,77.1
shan-dong,yan-tai,lai-zhou,20151101,10,10.5
shan-dong,yan-tai,lai-zhou,20151201,11,76
shan-dong,yan-tai,lai-zhou,20151231,12,1.3
shan-dong,yan-tai,lai-yang,20150201,1,8.3
shan-dong,yan-tai,lai-yang,20150301,2,5.3
shan-dong,yan-tai,lai-yang,20150401,3,1
shan-dong,yan-tai,lai-yang,20150501,4,39.9
shan-dong,yan-tai,lai-yang,20150601,5,36.1
shan-dong,yan-tai,lai-yang,20150701,6,44.4
shan-dong,yan-tai,lai-yang,20150801,7,101.4
shan-dong,yan-tai,lai-yang,20150901,8,92
shan-dong,yan-tai,lai-yang,20151001,9,46
shan-dong,yan-tai,lai-yang,20151101,10,16.1
shan-dong,yan-tai,lai-yang,20151201,11,38.9
shan-dong,yan-tai,lai-yang,20151231,12,0.9
shan-dong,yan-tai,peng-lai,20150201,1,17
shan-dong,yan-tai,peng-lai,20150301,2,9.8
shan-dong,yan-tai,peng-lai,20150401,3,0.2
shan-dong,yan-tai,peng-lai,20150501,4,41.1
shan-dong,yan-tai,peng-lai,20150601,5,27.7
shan-dong,yan-tai,peng-lai,20150701,6,27.1
shan-dong,yan-tai,peng-lai,20150801,7,34.5
shan-dong,yan-tai,peng-lai,20150901,8,275
shan-dong,yan-tai,peng-lai,20151001,9,103.6
shan-dong,yan-tai,peng-lai,20151101,10,17.7
shan-dong,yan-tai,peng-lai,20151201,11,99.8
shan-dong,yan-tai,peng-lai,20151231,12,3.1
shan-dong,yan-tai,chang-dao,20150201,1,13.9
shan-dong,yan-tai,chang-dao,20150301,2,9.7
shan-dong,yan-tai,chang-dao,20150401,3,0
shan-dong,yan-tai,chang-dao,20150501,4,35.6
shan-dong,yan-tai,chang-dao,20150601,5,23.9
shan-dong,yan-tai,chang-dao,20150701,6,22.8
shan-dong,yan-tai,chang-dao,20150801,7,12.9
shan-dong,yan-tai,chang-dao,20150901,8,178.4
shan-dong,yan-tai,chang-dao,20151001,9,91.2
shan-dong,yan-tai,chang-dao,20151101,10,19.4
shan-dong,yan-tai,chang-dao,20151201,11,68.4
shan-dong,yan-tai,chang-dao,20151231,12,2.8
shan-dong,yan-tai,long-kou,20150201,1,13
shan-dong,yan-tai,long-kou,20150301,2,10.1
shan-dong,yan-tai,long-kou,20150401,3,0
shan-dong,yan-tai,long-kou,20150501,4,27.7
shan-dong,yan-tai,long-kou,20150601,5,22.4
shan-dong,yan-tai,long-kou,20150701,6,32.6
shan-dong,yan-tai,long-kou,20150801,7,17.5
shan-dong,yan-tai,long-kou,20150901,8,294.7
shan-dong,yan-tai,long-kou,20151001,9,88.5
shan-dong,yan-tai,long-kou,20151101,10,16.2
shan-dong,yan-tai,long-kou,20151201,11,86.6
shan-dong,yan-tai,long-kou,20151231,12,1.9
shan-dong,liao-cheng,dong-a,20150201,1,6.6
shan-dong,liao-cheng,dong-a,20150301,2,8.3
shan-dong,liao-cheng,dong-a,20150401,3,0
shan-dong,liao-cheng,dong-a,20150501,4,63.8
shan-dong,liao-cheng,dong-a,20150601,5,39.1
shan-dong,liao-cheng,dong-a,20150701,6,50.4
shan-dong,liao-cheng,dong-a,20150801,7,55.6
shan-dong,liao-cheng,dong-a,20150901,8,110.6
shan-dong,liao-cheng,dong-a,20151001,9,15.7
shan-dong,liao-cheng,dong-a,20151101,10,8.6
shan-dong,liao-cheng,dong-a,20151201,11,82
shan-dong,liao-cheng,dong-a,20151231,12,0.1
shan-dong,liao-cheng,lin-qing,20150201,1,4.7
shan-dong,liao-cheng,lin-qing,20150301,2,14.8
shan-dong,liao-cheng,lin-qing,20150401,3,0.9
shan-dong,liao-cheng,lin-qing,20150501,4,36.6
shan-dong,liao-cheng,lin-qing,20150601,5,45.6
shan-dong,liao-cheng,lin-qing,20150701,6,27.6
shan-dong,liao-cheng,lin-qing,20150801,7,26.6
shan-dong,liao-cheng,lin-qing,20150901,8,58.3
shan-dong,liao-cheng,lin-qing,20151001,9,15.7
shan-dong,liao-cheng,lin-qing,20151101,10,6
shan-dong,liao-cheng,lin-qing,20151201,11,55.7
shan-dong,liao-cheng,lin-qing,20151231,12,0.2
shan-dong,liao-cheng,guan-xian,20150201,1,5.8
shan-dong,liao-cheng,guan-xian,20150301,2,19.4
shan-dong,liao-cheng,guan-xian,20150401,3,0.6
shan-dong,liao-cheng,guan-xian,20150501,4,38.8
shan-dong,liao-cheng,guan-xian,20150601,5,53.8
shan-dong,liao-cheng,guan-xian,20150701,6,40.9
shan-dong,liao-cheng,guan-xian,20150801,7,22.6
shan-dong,liao-cheng,guan-xian,20150901,8,72.1
shan-dong,liao-cheng,guan-xian,20151001,9,21.6
shan-dong,liao-cheng,guan-xian,20151101,10,9.7
shan-dong,liao-cheng,guan-xian,20151201,11,61.7
shan-dong,liao-cheng,guan-xian,20151231,12,0.7
shan-dong,liao-cheng,liao-cheng,20150201,1,7.8
shan-dong,liao-cheng,liao-cheng,20150301,2,10.8
shan-dong,liao-cheng,liao-cheng,20150401,3,0.6
shan-dong,liao-cheng,liao-cheng,20150501,4,52.7
shan-dong,liao-cheng,liao-cheng,20150601,5,42.2
shan-dong,liao-cheng,liao-cheng,20150701,6,48.2
shan-dong,liao-cheng,liao-cheng,20150801,7,36.7
shan-dong,liao-cheng,liao-cheng,20150901,8,120.4
shan-dong,liao-cheng,liao-cheng,20151001,9,11.3
shan-dong,liao-cheng,liao-cheng,20151101,10,6.7
shan-dong,liao-cheng,liao-cheng,20151201,11,59.9
shan-dong,liao-cheng,liao-cheng,20151231,12,0.7
shan-dong,liao-cheng,chi-ping,20150201,1,8.4
shan-dong,liao-cheng,chi-ping,20150301,2,9.2
shan-dong,liao-cheng,chi-ping,20150401,3,0.2
shan-dong,liao-cheng,chi-ping,20150501,4,59.3
shan-dong,liao-cheng,chi-ping,20150601,5,52.3
shan-dong,liao-cheng,chi-ping,20150701,6,54.3
shan-dong,liao-cheng,chi-ping,20150801,7,53.3
shan-dong,liao-cheng,chi-ping,20150901,8,158.9
shan-dong,liao-cheng,chi-ping,20151001,9,11.7
shan-dong,liao-cheng,chi-ping,20151101,10,5.8
shan-dong,liao-cheng,chi-ping,20151201,11,73.4
shan-dong,liao-cheng,chi-ping,20151231,12,0.3
shan-dong,liao-cheng,shen-xian,20150201,1,3.5
shan-dong,liao-cheng,shen-xian,20150301,2,11
shan-dong,liao-cheng,shen-xian,20150401,3,1.2
shan-dong,liao-cheng,shen-xian,20150501,4,48.9
shan-dong,liao-cheng,shen-xian,20150601,5,45.1
shan-dong,liao-cheng,shen-xian,20150701,6,50.9
shan-dong,liao-cheng,shen-xian,20150801,7,34.9
shan-dong,liao-cheng,shen-xian,20150901,8,196.5
shan-dong,liao-cheng,shen-xian,20151001,9,9
shan-dong,liao-cheng,shen-xian,20151101,10,7.1
shan-dong,liao-cheng,shen-xian,20151201,11,59
shan-dong,liao-cheng,shen-xian,20151231,12,0.2
shan-dong,liao-cheng,yang-gu,20150201,1,6.8
shan-dong,liao-cheng,yang-gu,20150301,2,8.7
shan-dong,liao-cheng,yang-gu,20150401,3,4.5
shan-dong,liao-cheng,yang-gu,20150501,4,59.7
shan-dong,liao-cheng,yang-gu,20150601,5,51.6
shan-dong,liao-cheng,yang-gu,20150701,6,43.5
shan-dong,liao-cheng,yang-gu,20150801,7,52.7
shan-dong,liao-cheng,yang-gu,20150901,8,101.9
shan-dong,liao-cheng,yang-gu,20151001,9,8.5
shan-dong,liao-cheng,yang-gu,20151101,10,6.6
shan-dong,liao-cheng,yang-gu,20151201,11,72.2
shan-dong,liao-cheng,yang-gu,20151231,12,0.4
shan-dong,liao-cheng,gao-tang,20150201,1,4.3
shan-dong,liao-cheng,gao-tang,20150301,2,4.8
shan-dong,liao-cheng,gao-tang,20150401,3,1.2
shan-dong,liao-cheng,gao-tang,20150501,4,45
shan-dong,liao-cheng,gao-tang,20150601,5,29.9
shan-dong,liao-cheng,gao-tang,20150701,6,66.2
shan-dong,liao-cheng,gao-tang,20150801,7,67.1
shan-dong,liao-cheng,gao-tang,20150901,8,127.8
shan-dong,liao-cheng,gao-tang,20151001,9,15.8
shan-dong,liao-cheng,gao-tang,20151101,10,2.2
shan-dong,liao-cheng,gao-tang,20151201,11,61.6
shan-dong,liao-cheng,gao-tang,20151231,12,0.4
shan-dong,lai-wu,lai-wu,20150201,1,4
shan-dong,lai-wu,lai-wu,20150301,2,12.3
shan-dong,lai-wu,lai-wu,20150401,3,1.6
shan-dong,lai-wu,lai-wu,20150501,4,76.6
shan-dong,lai-wu,lai-wu,20150601,5,40.6
shan-dong,lai-wu,lai-wu,20150701,6,67
shan-dong,lai-wu,lai-wu,20150801,7,63.3
shan-dong,lai-wu,lai-wu,20150901,8,129.9
shan-dong,lai-wu,lai-wu,20151001,9,18.4
shan-dong,lai-wu,lai-wu,20151101,10,9.7
shan-dong,lai-wu,lai-wu,20151201,11,77.7
shan-dong,lai-wu,lai-wu,20151231,12,0.6
shan-dong,he-ze,dong-ming,20150201,1,8.1
shan-dong,he-ze,dong-ming,20150301,2,9.8
shan-dong,he-ze,dong-ming,20150401,3,3.1
shan-dong,he-ze,dong-ming,20150501,4,54.1
shan-dong,he-ze,dong-ming,20150601,5,21.7
shan-dong,he-ze,dong-ming,20150701,6,101.3
shan-dong,he-ze,dong-ming,20150801,7,109.4
shan-dong,he-ze,dong-ming,20150901,8,84.6
shan-dong,he-ze,dong-ming,20151001,9,9.7
shan-dong,he-ze,dong-ming,20151101,10,15.6
shan-dong,he-ze,dong-ming,20151201,11,81.7
shan-dong,he-ze,dong-ming,20151231,12,0.7
shan-dong,he-ze,dan-xian,20150201,1,4.5
shan-dong,he-ze,dan-xian,20150301,2,23.2
shan-dong,he-ze,dan-xian,20150401,3,13.1
shan-dong,he-ze,dan-xian,20150501,4,95.9
shan-dong,he-ze,dan-xian,20150601,5,25.9
shan-dong,he-ze,dan-xian,20150701,6,111.9
shan-dong,he-ze,dan-xian,20150801,7,77
shan-dong,he-ze,dan-xian,20150901,8,74.5
shan-dong,he-ze,dan-xian,20151001,9,16.5
shan-dong,he-ze,dan-xian,20151101,10,25.4
shan-dong,he-ze,dan-xian,20151201,11,113.1
shan-dong,he-ze,dan-xian,20151231,12,0.5
shan-dong,he-ze,ding-tao,20150201,1,5.4
shan-dong,he-ze,ding-tao,20150301,2,21.8
shan-dong,he-ze,ding-tao,20150401,3,6.1
shan-dong,he-ze,ding-tao,20150501,4,84.7
shan-dong,he-ze,ding-tao,20150601,5,56.5
shan-dong,he-ze,ding-tao,20150701,6,162.1
shan-dong,he-ze,ding-tao,20150801,7,30.3
shan-dong,he-ze,ding-tao,20150901,8,79
shan-dong,he-ze,ding-tao,20151001,9,12.3
shan-dong,he-ze,ding-tao,20151101,10,22.7
shan-dong,he-ze,ding-tao,20151201,11,85.1
shan-dong,he-ze,ding-tao,20151231,12,2.3
shan-dong,he-ze,ju-ye,20150201,1,4.8
shan-dong,he-ze,ju-ye,20150301,2,35.6
shan-dong,he-ze,ju-ye,20150401,3,6.5
shan-dong,he-ze,ju-ye,20150501,4,83.4
shan-dong,he-ze,ju-ye,20150601,5,45
shan-dong,he-ze,ju-ye,20150701,6,79.4
shan-dong,he-ze,ju-ye,20150801,7,88.1
shan-dong,he-ze,ju-ye,20150901,8,76
shan-dong,he-ze,ju-ye,20151001,9,14.2
shan-dong,he-ze,ju-ye,20151101,10,19.7
shan-dong,he-ze,ju-ye,20151201,11,102.1
shan-dong,he-ze,ju-ye,20151231,12,0.7
shan-dong,he-ze,cheng-wu,20150201,1,7.6
shan-dong,he-ze,cheng-wu,20150301,2,20.2
shan-dong,he-ze,cheng-wu,20150401,3,9.3
shan-dong,he-ze,cheng-wu,20150501,4,95.1
shan-dong,he-ze,cheng-wu,20150601,5,57
shan-dong,he-ze,cheng-wu,20150701,6,168.3
shan-dong,he-ze,cheng-wu,20150801,7,27.7
shan-dong,he-ze,cheng-wu,20150901,8,90.7
shan-dong,he-ze,cheng-wu,20151001,9,23.5
shan-dong,he-ze,cheng-wu,20151101,10,25
shan-dong,he-ze,cheng-wu,20151201,11,103.2
shan-dong,he-ze,cheng-wu,20151231,12,1.1
shan-dong,he-ze,cao-xian,20150201,1,7
shan-dong,he-ze,cao-xian,20150301,2,20.8
shan-dong,he-ze,cao-xian,20150401,3,9
shan-dong,he-ze,cao-xian,20150501,4,89.1
shan-dong,he-ze,cao-xian,20150601,5,64.4
shan-dong,he-ze,cao-xian,20150701,6,143.8
shan-dong,he-ze,cao-xian,20150801,7,72.3
shan-dong,he-ze,cao-xian,20150901,8,35.4
shan-dong,he-ze,cao-xian,20151001,9,12.5
shan-dong,he-ze,cao-xian,20151101,10,14
shan-dong,he-ze,cao-xian,20151201,11,101.7
shan-dong,he-ze,cao-xian,20151231,12,0.4
shan-dong,he-ze,he-ze,20150201,1,9.3
shan-dong,he-ze,he-ze,20150301,2,12.6
shan-dong,he-ze,he-ze,20150401,3,5.5
shan-dong,he-ze,he-ze,20150501,4,69.3
shan-dong,he-ze,he-ze,20150601,5,21.6
shan-dong,he-ze,he-ze,20150701,6,110.1
shan-dong,he-ze,he-ze,20150801,7,45
shan-dong,he-ze,he-ze,20150901,8,127
shan-dong,he-ze,he-ze,20151001,9,17.1
shan-dong,he-ze,he-ze,20151101,10,17.6
shan-dong,he-ze,he-ze,20151201,11,100.3
shan-dong,he-ze,he-ze,20151231,12,0.7
shan-dong,he-ze,yun-cheng,20150201,1,6.8
shan-dong,he-ze,yun-cheng,20150301,2,17.7
shan-dong,he-ze,yun-cheng,20150401,3,7.3
shan-dong,he-ze,yun-cheng,20150501,4,73.2
shan-dong,he-ze,yun-cheng,20150601,5,31
shan-dong,he-ze,yun-cheng,20150701,6,80.3
shan-dong,he-ze,yun-cheng,20150801,7,80.6
shan-dong,he-ze,yun-cheng,20150901,8,91.1
shan-dong,he-ze,yun-cheng,20151001,9,6.4
shan-dong,he-ze,yun-cheng,20151101,10,14.7
shan-dong,he-ze,yun-cheng,20151201,11,101.3
shan-dong,he-ze,yun-cheng,20151231,12,1.7
shan-dong,he-ze,juan-cheng,20150201,1,5.5
shan-dong,he-ze,juan-cheng,20150301,2,13.4
shan-dong,he-ze,juan-cheng,20150401,3,6
shan-dong,he-ze,juan-cheng,20150501,4,53.4
shan-dong,he-ze,juan-cheng,20150601,5,24.5
shan-dong,he-ze,juan-cheng,20150701,6,68.2
shan-dong,he-ze,juan-cheng,20150801,7,81.4
shan-dong,he-ze,juan-cheng,20150901,8,160.2
shan-dong,he-ze,juan-cheng,20151001,9,16.6
shan-dong,he-ze,juan-cheng,20151101,10,14.9
shan-dong,he-ze,juan-cheng,20151201,11,96.1
shan-dong,he-ze,juan-cheng,20151231,12,0.4
shan-dong,qing-dao,ji-mo,20150201,1,7.2
shan-dong,qing-dao,ji-mo,20150301,2,5.5
shan-dong,qing-dao,ji-mo,20150401,3,3.9
shan-dong,qing-dao,ji-mo,20150501,4,29.5
shan-dong,qing-dao,ji-mo,20150601,5,28.5
shan-dong,qing-dao,ji-mo,20150701,6,42.9
shan-dong,qing-dao,ji-mo,20150801,7,29.7
shan-dong,qing-dao,ji-mo,20150901,8,113.7
shan-dong,qing-dao,ji-mo,20151001,9,33
shan-dong,qing-dao,ji-mo,20151101,10,21.6
shan-dong,qing-dao,ji-mo,20151201,11,46.5
shan-dong,qing-dao,ji-mo,20151231,12,1.3
shan-dong,qing-dao,lao-shan,20150201,1,0
shan-dong,qing-dao,lao-shan,20150301,2,0
shan-dong,qing-dao,lao-shan,20150401,3,0
shan-dong,qing-dao,lao-shan,20150501,4,34.5
shan-dong,qing-dao,lao-shan,20150601,5,31
shan-dong,qing-dao,lao-shan,20150701,6,41.5
shan-dong,qing-dao,lao-shan,20150801,7,32.7
shan-dong,qing-dao,lao-shan,20150901,8,62.7
shan-dong,qing-dao,lao-shan,20151001,9,42.4
shan-dong,qing-dao,lao-shan,20151101,10,16.9
shan-dong,qing-dao,lao-shan,20151201,11,50.1
shan-dong,qing-dao,lao-shan,20151231,12,4.1
shan-dong,qing-dao,ping-du,20150201,1,8.2
shan-dong,qing-dao,ping-du,20150301,2,14.6
shan-dong,qing-dao,ping-du,20150401,3,1.9
shan-dong,qing-dao,ping-du,20150501,4,59.7
shan-dong,qing-dao,ping-du,20150601,5,25.7
shan-dong,qing-dao,ping-du,20150701,6,27.7
shan-dong,qing-dao,ping-du,20150801,7,90.1
shan-dong,qing-dao,ping-du,20150901,8,76.8
shan-dong,qing-dao,ping-du,20151001,9,32.4
shan-dong,qing-dao,ping-du,20151101,10,12.1
shan-dong,qing-dao,ping-du,20151201,11,53.1
shan-dong,qing-dao,ping-du,20151231,12,0.6
shan-dong,qing-dao,jiao-zhou,20150201,1,0
shan-dong,qing-dao,jiao-zhou,20150301,2,0
shan-dong,qing-dao,jiao-zhou,20150401,3,0
shan-dong,qing-dao,jiao-zhou,20150501,4,52.1
shan-dong,qing-dao,jiao-zhou,20150601,5,27.3
shan-dong,qing-dao,jiao-zhou,20150701,6,57.6
shan-dong,qing-dao,jiao-zhou,20150801,7,48.3
shan-dong,qing-dao,jiao-zhou,20150901,8,140.2
shan-dong,qing-dao,jiao-zhou,20151001,9,45.2
shan-dong,qing-dao,jiao-zhou,20151101,10,19.1
shan-dong,qing-dao,jiao-zhou,20151201,11,37.1
shan-dong,qing-dao,jiao-zhou,20151231,12,5.4
shan-dong,qing-dao,lai-xi,20150201,1,9.8
shan-dong,qing-dao,lai-xi,20150301,2,6.6
shan-dong,qing-dao,lai-xi,20150401,3,1.4
shan-dong,qing-dao,lai-xi,20150501,4,44.1
shan-dong,qing-dao,lai-xi,20150601,5,31.8
shan-dong,qing-dao,lai-xi,20150701,6,47.4
shan-dong,qing-dao,lai-xi,20150801,7,98.4
shan-dong,qing-dao,lai-xi,20150901,8,170.7
shan-dong,qing-dao,lai-xi,20151001,9,32.5
shan-dong,qing-dao,lai-xi,20151101,10,18.3
shan-dong,qing-dao,lai-xi,20151201,11,58.3
shan-dong,qing-dao,lai-xi,20151231,12,0.5
shan-dong,qing-dao,qing-dao,20150201,1,2.9
shan-dong,qing-dao,qing-dao,20150301,2,9.8
shan-dong,qing-dao,qing-dao,20150401,3,2.7
shan-dong,qing-dao,qing-dao,20150501,4,46.2
