Stat_Code,Time,PH_Val,PH_Rank,O2_Val,O2_Rank,NH3_Val,NH3_Rank,MNO4_Val,MNO4_Rank,TOC_Val,TOC_Rank
201,04-12-2015 08:00,7.41,¢Ò,2.47,¢ı,10.1,¢ı,NA,NA,12.47,¡”¢ı
201,04-12-2015 12:00,7.38,¢Ò,3.3,¢Ù,11.84,¢ı,NA,NA,12.43,¡”¢ı
201,05-12-2015 04:00,7.43,¢Ò,1.63,¡”¢ı,13.11,¢ı,NA,NA,14.56,¡”¢ı
201,05-12-2015 08:00,7.42,¢Ò,1.59,¡”¢ı,13.68,¢ı,NA,NA,13.53,¡”¢ı
201,05-12-2015 12:00,7.42,¢Ò,1.51,¡”¢ı,14.02,¢ı,NA,NA,13.75,¡”¢ı
201,05-12-2015 20:00,7.43,¢Ò,1.58,¡”¢ı,14.01,¢ı,NA,NA,15.77,¡”¢ı
201,06-12-2015 04:00,7.44,¢Ò,1.58,¡”¢ı,14.6,¢ı,NA,NA,14.47,¡”¢ı
201,06-12-2015 08:00,7.47,¢Ò,1.58,¡”¢ı,14.88,¢ı,NA,NA,14.9,¡”¢ı
201,06-12-2015 12:00,7.44,¢Ò,1.69,¡”¢ı,15.83,¡”¢ı,NA,NA,15.13,¡”¢ı
201,07-12-2015 04:00,7.48,¢Ò,2.43,¢ı,14.85,¢ı,NA,NA,16.17,¡”¢ı
201,07-12-2015 08:00,7.45,¢Ò,1.57,¡”¢ı,12.91,¢ı,NA,NA,15.12,¡”¢ı
201,07-12-2015 12:00,7.44,¢Ò,1.49,¡”¢ı,14.06,¢ı,NA,NA,15.28,¡”¢ı
201,08-12-2015 04:00,7.42,¢Ò,1.41,¡”¢ı,11.39,¢ı,NA,NA,14.05,¡”¢ı
201,08-12-2015 08:00,7.42,¢Ò,1.38,¡”¢ı,10.65,¢ı,NA,NA,12.91,¡”¢ı
201,08-12-2015 16:00,7.33,¢Ò,1.5,¡”¢ı,11.01,¢ı,NA,NA,10.09,¡”¢ı
201,09-12-2015 04:00,7.39,¢Ò,1.68,¡”¢ı,9.04,¢Ù,NA,NA,11,¡”¢ı
201,10-12-2015 12:00,7.36,¢Ò,1.38,¡”¢ı,8.34,¢Ù,NA,NA,9.58,¡”¢ı
201,11-12-2015 08:00,7.35,¢Ò,1.37,¡”¢ı,8.1,¢Ù,NA,NA,9.44,¡”¢ı
201,11-12-2015 12:00,7.35,¢Ò,1.43,¡”¢ı,8.56,¢Ù,NA,NA,8.83,¡”¢ı
201,12-12-2015 04:00,7.36,¢Ò,1.39,¡”¢ı,8.19,¢Ù,NA,NA,9.98,¡”¢ı
201,12-12-2015 08:00,7.35,¢Ò,1.41,¡”¢ı,8.84,¢Ù,NA,NA,9.26,¡”¢ı
201,12-12-2015 16:00,7.35,¢Ò,1.44,¡”¢ı,8.97,¢Ù,NA,NA,9.3,¡”¢ı
201,13-12-2015 08:00,7.35,¢Ò,1.32,¡”¢ı,11.54,¢ı,NA,NA,9.33,¡”¢ı
201,13-12-2015 12:00,7.36,¢Ò,1.33,¡”¢ı,10.3,¢ı,NA,NA,8.47,¡”¢ı
201,13-12-2015 16:00,7.38,¢Ò,1.45,¡”¢ı,10.68,¢ı,NA,NA,8.92,¡”¢ı
201,13-12-2015 20:00,7.4,¢Ò,1.42,¡”¢ı,9.61,¢Ù,NA,NA,9.52,¡”¢ı
201,14-12-2015 04:00,7.39,¢Ò,1.34,¡”¢ı,9.61,¢Ù,NA,NA,9.59,¡”¢ı
201,14-12-2015 08:00,7.38,¢Ò,1.34,¡”¢ı,10.23,¢ı,NA,NA,9.47,¡”¢ı
201,15-12-2015 06:00,7.39,¢Ò,0.94,¡”¢ı,12.69,¢ı,NA,NA,12.68,¡”¢ı
201,15-12-2015 12:00,7.37,¢Ò,1.58,¡”¢ı,12.11,¢ı,NA,NA,12.11,¡”¢ı
201,16-12-2015 08:00,7.38,¢Ò,1.84,¡”¢ı,9.36,¢Ù,NA,NA,10.02,¡”¢ı
201,17-12-2015 08:00,7.39,¢Ò,1.42,¡”¢ı,8.49,¢Ù,NA,NA,9.9,¡”¢ı
201,17-12-2015 16:00,7.36,¢Ò,1.44,¡”¢ı,10.43,¢ı,NA,NA,10.11,¡”¢ı
201,18-12-2015 04:00,7.4,¢Ò,1.53,¡”¢ı,8.7,¢Ù,NA,NA,10.42,¡”¢ı
201,18-12-2015 08:00,7.39,¢Ò,1.3,¡”¢ı,8.31,¢Ù,NA,NA,9.68,¡”¢ı
201,18-12-2015 12:00,7.4,¢Ò,1.37,¡”¢ı,8.59,¢Ù,NA,NA,8.95,¡”¢ı
201,19-12-2015 04:00,7.41,¢Ò,1.37,¡”¢ı,8.7,¢Ù,NA,NA,10.89,¡”¢ı
201,19-12-2015 08:00,7.41,¢Ò,1.53,¡”¢ı,8.68,¢Ù,NA,NA,10.48,¡”¢ı
201,19-12-2015 12:00,7.4,¢Ò,1.45,¡”¢ı,8.1,¢Ù,NA,NA,9.12,¡”¢ı
201,20-12-2015 04:00,7.4,¢Ò,1.4,¡”¢ı,8.7,¢Ù,NA,NA,11.35,¡”¢ı
201,20-12-2015 08:00,7.41,¢Ò,1.33,¡”¢ı,8.24,¢Ù,NA,NA,11.31,¡”¢ı
201,20-12-2015 12:00,7.41,¢Ò,1.43,¡”¢ı,8.63,¢Ù,NA,NA,10.07,¡”¢ı
201,21-12-2015 04:00,7.4,¢Ò,1.34,¡”¢ı,8.1,¢Ù,NA,NA,11.1,¡”¢ı
201,21-12-2015 08:00,7.4,¢Ò,1.31,¡”¢ı,8.03,¢Ù,NA,NA,10.78,¡”¢ı
201,21-12-2015 12:00,7.38,¢Ò,1.33,¡”¢ı,8.06,¢Ù,NA,NA,9.62,¡”¢ı
201,22-12-2015 04:00,7.4,¢Ò,1.3,¡”¢ı,8.14,¢Ù,NA,NA,11.15,¡”¢ı
201,22-12-2015 08:00,7.4,¢Ò,1.32,¡”¢ı,7.1,¢Ù,NA,NA,10.62,¡”¢ı
201,23-12-2015 04:00,7.45,¢Ò,1.45,¡”¢ı,7.01,¢Ù,NA,NA,10.56,¡”¢ı
201,23-12-2015 08:00,7.43,¢Ò,1.38,¡”¢ı,7.59,¢Ù,NA,NA,9.43,¡”¢ı
201,23-12-2015 12:00,7.56,¢Ò,1.97,¡”¢ı,8.17,¢Ù,NA,NA,8.59,¡”¢ı
201,23-12-2015 16:00,7.58,¢Ò,1.81,¡”¢ı,9.72,¢Ù,NA,NA,8.74,¡”¢ı
201,24-12-2015 12:00,7.59,¢Ò,1.55,¡”¢ı,9.26,¢Ù,NA,NA,9.06,¡”¢ı
201,25-12-2015 08:00,7.63,¢Ò,1.57,¡”¢ı,12.82,¢ı,NA,NA,11.37,¡”¢ı
201,25-12-2015 12:00,7.61,¢Ò,1.82,¡”¢ı,12.38,¢ı,NA,NA,10.19,¡”¢ı
201,26-12-2015 04:00,7.62,¢Ò,2.63,¢ı,10.3,¢ı,NA,NA,10.11,¡”¢ı
201,26-12-2015 08:00,7.62,¢Ò,2.67,¢ı,9.98,¢Ù,NA,NA,9.87,¡”¢ı
201,26-12-2015 12:00,7.61,¢Ò,2.78,¢ı,11.23,¢ı,NA,NA,9.78,¡”¢ı
201,27-12-2015 04:00,7.62,¢Ò,1.84,¡”¢ı,11.05,¢ı,NA,NA,10.76,¡”¢ı
201,27-12-2015 08:00,7.62,¢Ò,2.18,¢ı,9.73,¢Ù,NA,NA,10.24,¡”¢ı
201,27-12-2015 12:00,7.62,¢Ò,2.47,¢ı,10.64,¢ı,NA,NA,9.9,¡”¢ı
201,28-12-2015 04:00,7.66,¢Ò,2.18,¢ı,18.1,¡”¢ı,NA,NA,10.98,¡”¢ı
201,28-12-2015 08:00,7.66,¢Ò,1.67,¡”¢ı,16.47,¡”¢ı,NA,NA,11.36,¡”¢ı
201,28-12-2015 12:00,7.66,¢Ò,3.2,¢Ù,15.93,¡”¢ı,NA,NA,10.22,¡”¢ı
201,29-12-2015 04:00,7.61,¢Ò,2.59,¢ı,10.18,¢ı,NA,NA,10.5,¡”¢ı
201,29-12-2015 08:00,7.62,¢Ò,2.77,¢ı,10,¢Ù,NA,NA,7.83,¡”¢ı
201,30-12-2015 04:00,7.29,¢Ò,2.69,¢ı,9.48,¢Ù,NA,NA,9.74,¡”¢ı
201,30-12-2015 12:00,7.29,¢Ò,2.25,¢ı,9.06,¢Ù,NA,NA,10.26,¡”¢ı
201,31-12-2015 04:00,7.28,¢Ò,3.34,¢Ù,8.95,¢Ù,NA,NA,9.84,¡”¢ı
201,31-12-2015 08:00,7.28,¢Ò,2.7,¢ı,9.15,¢Ù,NA,NA,10.3,¡”¢ı
201,31-12-2015 12:00,7.27,¢Ò,2.9,¢ı,9.15,¢Ù,NA,NA,10.07,¡”¢ı
202,08-12-2015 08:00,7.07,¢Ò,7.42,¢Ú,-1,NA,NA,NA,0.23,¢Ú
202,08-12-2015 13:00,7.03,¢Ò,6.8,¢Ú,-1,NA,NA,NA,1.74,¢ı
202,08-12-2015 17:00,7.12,¢Ò,6.84,¢Ú,1.7,¢Ò,NA,NA,0.23,¢Ú
202,08-12-2015 20:00,7.08,¢Ò,7.21,¢Ú,2.19,¢Ú,NA,NA,1.81,¢ı
202,09-12-2015 00:00,7.12,¢Ò,7.32,¢Ú,1.93,¢Ò,NA,NA,0.31,¢Ú
202,09-12-2015 04:00,7,¢Ò,6.84,¢Ú,0.45,¢Ò,NA,NA,0.23,¢Ú
202,09-12-2015 08:00,7.05,¢Ò,6.87,¢Ú,1.63,¢Ò,NA,NA,0.54,¢Û
202,09-12-2015 13:00,7.12,¢Ò,6.95,¢Ú,1.31,¢Ò,NA,NA,0.31,¢Ú
202,09-12-2015 16:00,7.27,¢Ò,6.03,¢Ú,1.27,¢Ò,NA,NA,0.21,¢Ú
202,09-12-2015 20:00,7.29,¢Ò,6.16,¢Ú,1.39,¢Ò,NA,NA,1.75,¢ı
202,10-12-2015 00:00,7.27,¢Ò,6.07,¢Ú,1.13,¢Ò,NA,NA,0.24,¢Ú
202,10-12-2015 04:00,7.21,¢Ò,5.83,¢Û,1.31,¢Ò,NA,NA,0.21,¢Ú
202,10-12-2015 08:00,7.18,¢Ò,5.91,¢Û,1.25,¢Ò,NA,NA,1.75,¢ı
202,10-12-2015 12:00,7.19,¢Ò,6.27,¢Ú,1.15,¢Ò,NA,NA,0.23,¢Ú
202,10-12-2015 16:00,7.26,¢Ò,6.28,¢Ú,1.24,¢Ò,NA,NA,0.2,¢Ú
202,10-12-2015 20:00,7.23,¢Ò,6.15,¢Ú,1.29,¢Ò,NA,NA,1.73,¢ı
202,11-12-2015 00:00,7.29,¢Ò,6.15,¢Ú,1.23,¢Ò,NA,NA,0.22,¢Ú
202,11-12-2015 04:00,7.21,¢Ò,5.9,¢Û,1.17,¢Ò,NA,NA,0.19,¢Ú
202,11-12-2015 08:00,7.12,¢Ò,6.52,¢Ú,1.32,¢Ò,NA,NA,1.77,¢ı
202,11-12-2015 12:00,7.01,¢Ò,6.84,¢Ú,1.13,¢Ò,NA,NA,0.2,¢Ú
202,11-12-2015 16:00,7.15,¢Ò,6.21,¢Ú,1.1,¢Ò,NA,NA,0.18,¢Ú
202,11-12-2015 20:00,7.22,¢Ò,6,¢Ú,1.5,¢Ò,NA,NA,1.69,¢ı
202,12-12-2015 00:00,7.26,¢Ò,6.16,¢Ú,1.05,¢Ò,NA,NA,0.19,¢Ú
202,12-12-2015 04:00,7.16,¢Ò,5.65,¢Û,1.1,¢Ò,NA,NA,0.67,¢Û
202,12-12-2015 08:00,7.12,¢Ò,5.91,¢Û,1.1,¢Ò,NA,NA,1.64,¢ı
202,12-12-2015 16:00,7.18,¢Ò,6.33,¢Ú,1.52,¢Ò,NA,NA,0.19,¢Ú
202,13-12-2015 08:00,7.17,¢Ò,5.79,¢Û,1.27,¢Ò,NA,NA,1.65,¢ı
202,13-12-2015 12:00,7.18,¢Ò,5.99,¢Û,1.54,¢Ò,NA,NA,0.17,¢Ú
202,13-12-2015 16:00,7.22,¢Ò,6.27,¢Ú,1.62,¢Ò,NA,NA,0.18,¢Ú
202,13-12-2015 20:00,7.23,¢Ò,6.02,¢Ú,1.42,¢Ò,NA,NA,1.65,¢ı
202,14-12-2015 00:00,7.29,¢Ò,6.26,¢Ú,1.41,¢Ò,NA,NA,0.18,¢Ú
202,14-12-2015 04:00,7.26,¢Ò,5.87,¢Û,1.41,¢Ò,NA,NA,0.17,¢Ú
202,14-12-2015 08:00,7.18,¢Ò,5.78,¢Û,1.45,¢Ò,NA,NA,1.64,¢ı
202,14-12-2015 12:00,7.19,¢Ò,6.11,¢Ú,1.46,¢Ò,NA,NA,0.39,¢Ú
202,14-12-2015 16:00,7.26,¢Ò,6.22,¢Ú,1.61,¢Ò,NA,NA,0.17,¢Ú
202,14-12-2015 20:00,7.28,¢Ò,5.99,¢Û,1.75,¢Ò,NA,NA,1.64,¢ı
202,15-12-2015 00:00,7.32,¢Ò,6.24,¢Ú,1.5,¢Ò,NA,NA,0.16,¢Ú
202,15-12-2015 04:00,7.28,¢Ò,5.97,¢Û,1.64,¢Ò,NA,NA,0.17,¢Ú
202,15-12-2015 08:00,7.24,¢Ò,5.74,¢Û,1.74,¢Ò,NA,NA,1.65,¢ı
202,15-12-2015 12:00,7.22,¢Ò,6.05,¢Ú,1.31,¢Ò,NA,NA,0.16,¢Ú
202,15-12-2015 16:00,7.29,¢Ò,6.05,¢Ú,1.18,¢Ò,NA,NA,0.16,¢Ú
202,15-12-2015 20:00,7.33,¢Ò,5.98,¢Û,1.81,¢Ò,NA,NA,1.64,¢ı
202,16-12-2015 00:00,7.37,¢Ò,6.29,¢Ú,1.25,¢Ò,NA,NA,0.16,¢Ú
202,16-12-2015 04:00,7.38,¢Ò,6.28,¢Ú,1.28,¢Ò,NA,NA,0.16,¢Ú
202,16-12-2015 08:00,7.31,¢Ò,5.88,¢Û,1.52,¢Ò,NA,NA,1.64,¢ı
202,16-12-2015 12:00,7.28,¢Ò,5.92,¢Û,1.98,¢Ò,NA,NA,0.16,¢Ú
202,16-12-2015 16:00,7.31,¢Ò,6.15,¢Ú,1,¢Ò,NA,NA,0.16,¢Ú
202,16-12-2015 20:00,7.38,¢Ò,6.3,¢Ú,2.01,¢Ú,NA,NA,1.6,¢ı
202,17-12-2015 00:00,7.37,¢Ò,6.3,¢Ú,1.89,¢Ò,NA,NA,0.16,¢Ú
202,17-12-2015 04:00,7.44,¢Ò,6.69,¢Ú,1.41,¢Ò,NA,NA,0.17,¢Ú
202,17-12-2015 08:00,7.36,¢Ò,6.31,¢Ú,1.51,¢Ò,NA,NA,0.58,¢Û
202,17-12-2015 12:00,7.05,¢Ò,6.48,¢Ú,3.78,¢Ú,NA,NA,7.28,¡”¢ı
202,17-12-2015 16:00,7.14,¢Ò,6.59,¢Ú,3.78,¢Ú,NA,NA,1.59,¢ı
202,17-12-2015 20:00,7.09,¢Ò,6.58,¢Ú,3.78,¢Ú,NA,NA,1.59,¢ı
202,18-12-2015 00:00,7.07,¢Ò,6.38,¢Ú,3.78,¢Ú,NA,NA,1.56,¢ı
202,18-12-2015 04:00,7.06,¢Ò,6.37,¢Ú,3.78,¢Ú,NA,NA,1.58,¢ı
202,18-12-2015 08:00,7.07,¢Ò,6.49,¢Ú,3.78,¢Ú,NA,NA,0.59,¢Û
202,18-12-2015 12:00,7.09,¢Ò,6.57,¢Ú,3.78,¢Ú,NA,NA,1.59,¢ı
202,18-12-2015 16:00,7.12,¢Ò,6.81,¢Ú,3.78,¢Ú,NA,NA,1.57,¢ı
202,19-12-2015 04:00,7.06,¢Ò,6.53,¢Ú,3.78,¢Ú,NA,NA,1.59,¢ı
202,19-12-2015 08:00,7.03,¢Ò,6.35,¢Ú,3.78,¢Ú,NA,NA,1.57,¢ı
202,19-12-2015 12:00,7.05,¢Ò,6.47,¢Ú,3.78,¢Ú,NA,NA,1.59,¢ı
202,19-12-2015 16:00,7.11,¢Ò,6.72,¢Ú,3.78,¢Ú,NA,NA,1.54,¢ı
202,19-12-2015 20:00,7.14,¢Ò,6.78,¢Ú,3.78,¢Ú,NA,NA,1.59,¢ı
202,20-12-2015 00:00,7.09,¢Ò,6.4,¢Ú,3.78,¢Ú,NA,NA,1.58,¢ı
202,20-12-2015 04:00,7.08,¢Ò,6.31,¢Ú,3.78,¢Ú,NA,NA,1.56,¢ı
202,20-12-2015 08:00,7.06,¢Ò,6.21,¢Ú,3.78,¢Ú,NA,NA,1.57,¢ı
202,20-12-2015 12:00,7.08,¢Ò,6.18,¢Ú,3.78,¢Ú,NA,NA,1.59,¢ı
202,20-12-2015 16:00,7.1,¢Ò,6.44,¢Ú,3.78,¢Ú,NA,NA,1.58,¢ı
202,20-12-2015 20:00,7.05,¢Ò,6.32,¢Ú,3.78,¢Ú,NA,NA,1.6,¢ı
202,21-12-2015 00:00,7.09,¢Ò,6.29,¢Ú,3.78,¢Ú,NA,NA,1.58,¢ı
202,21-12-2015 04:00,7.05,¢Ò,5.97,¢Û,3.78,¢Ú,NA,NA,1.57,¢ı
202,21-12-2015 08:00,7.05,¢Ò,6.06,¢Ú,3.78,¢Ú,NA,NA,0.51,¢Û
202,21-12-2015 12:00,7.05,¢Ò,6.05,¢Ú,3.78,¢Ú,NA,NA,1.58,¢ı
202,21-12-2015 16:00,7.02,¢Ò,6,¢Ú,3.78,¢Ú,NA,NA,1.57,¢ı
202,21-12-2015 20:00,7.03,¢Ò,6.31,¢Ú,3.78,¢Ú,NA,NA,1.57,¢ı
202,22-12-2015 00:00,7.08,¢Ò,6.18,¢Ú,3.78,¢Ú,NA,NA,1.57,¢ı
202,22-12-2015 04:00,7,¢Ò,5.48,¢Û,3.78,¢Ú,NA,NA,1.61,¢ı
202,22-12-2015 08:00,6.98,¢Ò,5.39,¢Û,3.78,¢Ú,NA,NA,1.62,¢ı
202,22-12-2015 12:00,7.02,¢Ò,5.58,¢Û,3.78,¢Ú,NA,NA,1.9,¢ı
202,22-12-2015 16:00,7.04,¢Ò,5.9,¢Û,3.78,¢Ú,NA,NA,1.51,¢ı
202,22-12-2015 20:00,7.05,¢Ò,5.78,¢Û,3.78,¢Ú,NA,NA,0.22,¢Ú
202,23-12-2015 00:00,7.07,¢Ò,5.97,¢Û,3.78,¢Ú,NA,NA,0.22,¢Ú
202,23-12-2015 04:00,7.04,¢Ò,5.82,¢Û,3.78,¢Ú,NA,NA,2.01,¡”¢ı
202,23-12-2015 08:00,7.05,¢Ò,8.29,¢Ò,2.83,¢Ú,NA,NA,0.26,¢Ú
202,23-12-2015 12:00,7.06,¢Ò,6.93,¢Ú,0.19,¢Ò,NA,NA,0.19,¢Ú
202,23-12-2015 16:00,7.12,¢Ò,6.94,¢Ú,-1,NA,NA,NA,0.76,¢Û
202,23-12-2015 20:00,7.12,¢Ò,6.96,¢Ú,0.49,¢Ò,NA,NA,0.18,¢Ú
202,24-12-2015 12:00,6.98,¢Ò,5.79,¢Û,2.43,¢Ú,NA,NA,-1,NA
202,25-12-2015 04:00,7.02,¢Ò,5.65,¢Û,1.62,¢Ò,NA,NA,2.19,¡”¢ı
202,25-12-2015 08:00,6.9,¢Ò,6.53,¢Ú,0.51,¢Ò,NA,NA,0.16,¢Ú
202,25-12-2015 12:00,6.97,¢Ò,5.68,¢Û,1.9,¢Ò,NA,NA,0.26,¢Ú
202,25-12-2015 16:00,7,¢Ò,5.88,¢Û,1.63,¢Ò,NA,NA,2.09,¡”¢ı
202,25-12-2015 20:00,7.02,¢Ò,5.96,¢Û,1.63,¢Ò,NA,NA,0.47,¢Ú
202,26-12-2015 00:00,7.05,¢Ò,6.05,¢Ú,1.52,¢Ò,NA,NA,0.16,¢Ú
202,26-12-2015 04:00,7.04,¢Ò,5.64,¢Û,1.52,¢Ò,NA,NA,0.16,¢Ú
202,26-12-2015 08:00,7.02,¢Ò,5.58,¢Û,1.47,¢Ò,NA,NA,0.15,¢Ò
202,26-12-2015 12:00,7,¢Ò,5.81,¢Û,1.74,¢Ò,NA,NA,0.77,¢Û
202,26-12-2015 16:00,7.01,¢Ò,5.88,¢Û,1.89,¢Ò,NA,NA,0.41,¢Ú
202,26-12-2015 20:00,7.03,¢Ò,5.82,¢Û,1.62,¢Ò,NA,NA,0.42,¢Ú
202,27-12-2015 00:00,7.04,¢Ò,5.82,¢Û,1.79,¢Ò,NA,NA,1.26,¢Ù
202,27-12-2015 04:00,7.05,¢Ò,5.73,¢Û,2,¢Ò,NA,NA,0.15,¢Ò
202,27-12-2015 08:00,7.03,¢Ò,5.96,¢Û,1.58,¢Ò,NA,NA,0.42,¢Ú
202,27-12-2015 12:00,7.03,¢Ò,6.12,¢Ú,1.58,¢Ò,NA,NA,-1,NA
202,27-12-2015 16:00,7.05,¢Ò,6.12,¢Ú,1.38,¢Ò,NA,NA,0.89,¢Û
202,27-12-2015 20:00,7.06,¢Ò,6.12,¢Ú,1.68,¢Ò,NA,NA,0.25,¢Ú
202,28-12-2015 00:00,7.12,¢Ò,6.39,¢Ú,1.15,¢Ò,NA,NA,0.56,¢Û
202,28-12-2015 04:00,7.09,¢Ò,6.08,¢Ú,1.32,¢Ò,NA,NA,1.32,¢Ù
202,28-12-2015 08:00,7.05,¢Ò,5.91,¢Û,1.47,¢Ò,NA,NA,1.11,¢Ù
202,28-12-2015 12:00,7.05,¢Ò,6.11,¢Ú,1.42,¢Ò,NA,NA,1.67,¢ı
202,28-12-2015 16:00,7.05,¢Ò,6.09,¢Ú,1.18,¢Ò,NA,NA,1.11,¢Ù
202,28-12-2015 20:00,7.05,¢Ò,6.08,¢Ú,1.72,¢Ò,NA,NA,1.88,¢ı
202,29-12-2015 00:00,7.05,¢Ò,6,¢Ú,1.16,¢Ò,NA,NA,0.43,¢Ú
202,29-12-2015 04:00,7.09,¢Ò,6.14,¢Ú,1.22,¢Ò,NA,NA,0.17,¢Ú
202,29-12-2015 08:00,7.06,¢Ò,5.91,¢Û,1.15,¢Ò,NA,NA,-1,NA
202,29-12-2015 12:00,7.06,¢Ò,6.03,¢Ú,1.16,¢Ò,NA,NA,0.24,¢Ú
202,30-12-2015 04:00,7.05,¢Ò,5.92,¢Û,1.2,¢Ò,NA,NA,0.07,¢Ò
202,30-12-2015 08:00,7.03,¢Ò,5.68,¢Û,1.52,¢Ò,NA,NA,1.78,¢ı
202,30-12-2015 12:00,7.03,¢Ò,5.82,¢Û,1.52,¢Ò,NA,NA,0.19,¢Ú
202,30-12-2015 16:00,7,¢Ò,5.73,¢Û,1.25,¢Ò,NA,NA,1.53,¢ı
202,30-12-2015 20:00,7.02,¢Ò,5.88,¢Û,1.25,¢Ò,NA,NA,1.47,¢Ù
202,31-12-2015 00:00,7.02,¢Ò,5.69,¢Û,1.77,¢Ò,NA,NA,1.81,¢ı
202,31-12-2015 04:00,7.04,¢Ò,5.81,¢Û,1.25,¢Ò,NA,NA,2.05,¡”¢ı
202,31-12-2015 08:00,7.02,¢Ò,5.61,¢Û,1.56,¢Ò,NA,NA,1.8,¢ı
202,31-12-2015 12:00,7.03,¢Ò,5.96,¢Û,1.19,¢Ò,NA,NA,1.26,¢Ù
202,31-12-2015 16:00,6.99,¢Ò,5.89,¢Û,1.22,¢Ò,NA,NA,1.56,¢ı
202,31-12-2015 20:00,7.02,¢Ò,6.01,¢Ú,1.22,¢Ò,NA,NA,1.65,¢ı
203,01-12-2015 04:00,7.04,¢Ò,8,¢Ò,2.3,¢Ú,NA,NA,0.03,¢Ò
203,01-12-2015 10:00,7.04,¢Ò,8.26,¢Ò,2,¢Ò,NA,NA,0.21,¢Ú
203,01-12-2015 12:00,7.04,¢Ò,8.33,¢Ò,2,¢Ò,NA,NA,0.23,¢Ú
203,01-12-2015 16:00,7.03,¢Ò,8.15,¢Ò,2.3,¢Ú,NA,NA,0.23,¢Ú
203,01-12-2015 20:00,7.04,¢Ò,8.12,¢Ò,1.5,¢Ò,NA,NA,0.15,¢Ò
203,02-12-2015 00:00,7.04,¢Ò,8.28,¢Ò,2.3,¢Ú,NA,NA,0.19,¢Ú
203,02-12-2015 04:00,7.05,¢Ò,8.27,¢Ò,1.8,¢Ò,NA,NA,0.19,¢Ú
203,02-12-2015 08:00,7.05,¢Ò,8.09,¢Ò,1.9,¢Ò,NA,NA,0.19,¢Ú
203,02-12-2015 12:00,7.06,¢Ò,8,¢Ò,1.5,¢Ò,NA,NA,0.25,¢Ú
203,02-12-2015 16:00,7.09,¢Ò,8.16,¢Ò,2,¢Ò,NA,NA,0.25,¢Ú
203,02-12-2015 20:00,7.11,¢Ò,8.26,¢Ò,1.6,¢Ò,NA,NA,0.19,¢Ú
203,03-12-2015 00:00,7.12,¢Ò,8.29,¢Ò,-1,NA,NA,NA,0.18,¢Ú
203,03-12-2015 04:00,7.11,¢Ò,8.38,¢Ò,2,¢Ò,NA,NA,0.21,¢Ú
203,03-12-2015 08:00,7.1,¢Ò,8.25,¢Ò,1.7,¢Ò,NA,NA,0.24,¢Ú
203,03-12-2015 12:00,7.12,¢Ò,8.21,¢Ò,2.2,¢Ú,NA,NA,0.21,¢Ú
203,03-12-2015 16:00,7.12,¢Ò,8.29,¢Ò,1.6,¢Ò,NA,NA,0.26,¢Ú
203,03-12-2015 20:00,7.13,¢Ò,8.37,¢Ò,2.3,¢Ú,NA,NA,0.25,¢Ú
203,04-12-2015 00:00,7.13,¢Ò,8.42,¢Ò,2,¢Ò,NA,NA,0.24,¢Ú
203,04-12-2015 04:00,7.12,¢Ò,8.45,¢Ò,2.3,¢Ú,NA,NA,0.25,¢Ú
203,04-12-2015 08:00,7.11,¢Ò,8.43,¢Ò,1.6,¢Ò,NA,NA,0.25,¢Ú
203,04-12-2015 12:00,7.1,¢Ò,8.39,¢Ò,2.1,¢Ú,NA,NA,0.23,¢Ú
203,04-12-2015 16:00,7.1,¢Ò,8.42,¢Ò,2.1,¢Ú,NA,NA,0.21,¢Ú
203,04-12-2015 20:00,7.09,¢Ò,8.45,¢Ò,1.9,¢Ò,NA,NA,0.24,¢Ú
203,05-12-2015 00:00,7.1,¢Ò,8.54,¢Ò,2,¢Ò,NA,NA,0.25,¢Ú
203,05-12-2015 04:00,7.09,¢Ò,8.52,¢Ò,2.1,¢Ú,NA,NA,0.26,¢Ú
203,05-12-2015 08:00,7.1,¢Ò,8.51,¢Ò,2.1,¢Ú,NA,NA,0.27,¢Ú
203,05-12-2015 12:00,7.12,¢Ò,8.56,¢Ò,1.7,¢Ò,NA,NA,0.28,¢Ú
203,05-12-2015 16:00,7.13,¢Ò,8.7,¢Ò,2.1,¢Ú,NA,NA,0.19,¢Ú
203,05-12-2015 20:00,7.16,¢Ò,8.82,¢Ò,1.9,¢Ò,NA,NA,0.28,¢Ú
203,06-12-2015 00:00,7.16,¢Ò,8.89,¢Ò,1.8,¢Ò,NA,NA,0.31,¢Ú
203,06-12-2015 04:00,7.17,¢Ò,8.28,¢Ò,1.5,¢Ò,NA,NA,0.32,¢Ú
203,06-12-2015 08:00,7.18,¢Ò,8.8,¢Ò,2.1,¢Ú,NA,NA,0.29,¢Ú
203,06-12-2015 12:00,7.18,¢Ò,8.42,¢Ò,1.4,¢Ò,NA,NA,0.28,¢Ú
203,06-12-2015 16:00,7.17,¢Ò,8.43,¢Ò,1.7,¢Ò,NA,NA,0.22,¢Ú
203,06-12-2015 20:00,7.13,¢Ò,7.22,¢Ú,1.5,¢Ò,NA,NA,0.24,¢Ú
203,07-12-2015 00:00,7.14,¢Ò,7.89,¢Ò,1.9,¢Ò,NA,NA,0.19,¢Ú
203,07-12-2015 04:00,7.12,¢Ò,6.87,¢Ú,1.6,¢Ò,NA,NA,0.29,¢Ú
203,07-12-2015 12:00,7.1,¢Ò,6.94,¢Ú,1.8,¢Ò,NA,NA,0.21,¢Ú
